,id,title,categories,abstract,doi,created,updated,authors,pdf_url
802,2304.05368,are large language models ready for healthcare? a comparative study on   clinical language understanding,cs.cl cs.ai,"large language models (llms) have made significant progress in various domains, including healthcare. however, the specialized nature of clinical language understanding tasks presents unique challenges and limitations that warrant further investigation. in this study, we conduct a comprehensive evaluation of state-of-the-art llms, namely gpt-3.5, gpt-4, and bard, within the realm of clinical language understanding tasks. these tasks span a diverse range, including named entity recognition, relation extraction, natural language inference, semantic textual similarity, document classification, and question-answering. we also introduce a novel prompting strategy, self-questioning prompting (sqp), tailored to enhance llms' performance by eliciting informative questions and answers pertinent to the clinical scenarios at hand. our evaluation underscores the significance of task-specific learning strategies and prompting techniques for improving llms' effectiveness in healthcare-related tasks. additionally, our in-depth error analysis on the challenging relation extraction task offers valuable insights into error distribution and potential avenues for improvement using sqp. our study sheds light on the practical implications of employing llms in the specialized domain of healthcare, serving as a foundation for future research and the development of potential applications in healthcare settings.",,2023-04-09,2023-04-13,"['yuqing wang', 'yun zhao', 'linda petzold']",https://arxiv.org/pdf/2304.05368.pdf
803,2304.05369,a surprisingly simple technique to control the pretraining bias for   better transfer: expand or narrow your representation,cs.lg,"self-supervised learning (ssl) models rely on a pretext task to learn representations. because this pretext task differs from the downstream tasks used to evaluate the performance of these models, there is an inherent misalignment or pretraining bias. a commonly used trick in ssl, shown to make deep networks more robust to such bias, is the addition of a small projector (usually a 2 or 3 layer multi-layer perceptron) on top of a backbone network during training. in contrast to previous work that studied the impact of the projector architecture, we here focus on a simpler, yet overlooked lever to control the information in the backbone representation. we show that merely changing its dimensionality -- by changing only the size of the backbone's very last block -- is a remarkably effective technique to mitigate the pretraining bias. it significantly improves downstream transfer performance for both self-supervised and supervised pretrained models.",,2023-04-11,,"['florian bordes', 'samuel lavoie', 'randall balestriero', 'nicolas ballas', 'pascal vincent']",https://arxiv.org/pdf/2304.05369.pdf
804,2304.05370,overload: latency attacks on object detection for edge devices,cs.cv,"nowadays, the deployment of deep learning based applications on edge devices is an essential task owing to the increasing demands on intelligent services. however, the limited computing resources on edge nodes make the models vulnerable to attacks, such that the predictions made by models are unreliable. in this paper, we investigate latency attacks on deep learning applications. unlike common adversarial attacks for misclassification, the goal of latency attacks is to increase the inference time, which may stop applications from responding to the requests within a reasonable time. this kind of attack is ubiquitous for various applications, and we use object detection to demonstrate how such kind of attacks work. we also design a framework named overload to generate latency attacks at scale. our method is based on a newly formulated optimization problem and a novel technique, called spatial attention, to increase the inference time of object detection. we have conducted experiments using yolov5 models on nvidia nx. the experimental results show that with latency attacks, the inference time of a single image can be increased ten times longer in reference to the normal setting. moreover, comparing to existing methods, our attacking method is simpler and more effective.",,2023-04-11,2023-04-12,"['erh-chung chen', 'pin-yu chen', 'i-hsin chung', 'che-rung lee']",https://arxiv.org/pdf/2304.05370.pdf
805,2304.05387,most: multiple object localization with self-supervised transformers for   object discovery,cs.cv,"we tackle the challenging task of unsupervised object localization in this work. recently, transformers trained with self-supervised learning have been shown to exhibit object localization properties without being trained for this task. in this work, we present multiple object localization with self-supervised transformers (most) that uses features of transformers trained using self-supervised learning to localize multiple objects in real world images. most analyzes the similarity maps of the features using box counting; a fractal analysis tool to identify tokens lying on foreground patches. the identified tokens are then clustered together, and tokens of each cluster are used to generate bounding boxes on foreground regions. unlike recent state-of-the-art object localization methods, most can localize multiple objects per image and outperforms sota algorithms on several object localization and discovery benchmarks on pascal-voc 07, 12 and coco20k datasets. additionally, we show that most can be used for self-supervised pre-training of object detectors, and yields consistent improvements on fully, semi-supervised object detection and unsupervised region proposal generation.",,2023-04-11,,"['sai saketh rambhatla', 'ishan misra', 'rama chellappa', 'abhinav shrivastava']",https://arxiv.org/pdf/2304.05387.pdf
806,2304.05391,pinpointing why object recognition performance degrades across income   levels and geographies,cs.cv,"despite impressive advances in object-recognition, deep learning systems' performance degrades significantly across geographies and lower income levels raising pressing concerns of inequity. addressing such performance gaps remains a challenge, as little is understood about why performance degrades across incomes or geographies. we take a step in this direction by annotating images from dollar street, a popular benchmark of geographically and economically diverse images, labeling each image with factors such as color, shape, and background. these annotations unlock a new granular view into how objects differ across incomes and regions. we then use these object differences to pinpoint model vulnerabilities across incomes and regions. we study a range of modern vision models, finding that performance disparities are most associated with differences in texture, occlusion, and images with darker lighting. we illustrate how insights from our factor labels can surface mitigations to improve models' performance disparities. as an example, we show that mitigating a model's vulnerability to texture can improve performance on the lower income level. we release all the factor annotations along with an interactive dashboard to facilitate research into more equitable vision systems.",,2023-04-11,,"['laura gustafson', 'megan richards', 'melissa hall', 'caner hazirbas', 'diane bouchacourt', 'mark ibrahim']",https://arxiv.org/pdf/2304.05391.pdf
807,2304.05396,sam.md: zero-shot medical image segmentation capabilities of the segment   anything model,eess.iv cs.cv cs.lg,"foundation models have taken over natural language processing and image generation domains due to the flexibility of prompting. with the recent introduction of the segment anything model (sam), this prompt-driven paradigm has entered image segmentation with a hitherto unexplored abundance of capabilities. the purpose of this paper is to conduct an initial evaluation of the out-of-the-box zero-shot capabilities of sam for medical image segmentation, by evaluating its performance on an abdominal ct organ segmentation task, via point or bounding box based prompting. we show that sam generalizes well to ct data, making it a potential catalyst for the advancement of semi-automatic segmentation tools for clinicians. we believe that this foundation model, while not reaching state-of-the-art segmentation performance in our investigations, can serve as a highly potent starting point for further adaptations of such models to the intricacies of the medical domain. keywords: medical image segmentation, sam, foundation models, zero-shot learning",,2023-04-10,,"['saikat roy', 'tassilo wald', 'gregor koehler', 'maximilian r. rokuss', 'nico disch', 'julius holzschuh', 'david zimmerer', 'klaus h. maier-hein']",https://arxiv.org/pdf/2304.05396.pdf
808,2304.05397,accelerating hybrid federated learning convergence under partial   participation,cs.dc cs.lg,"over the past few years, federated learning (fl) has become a popular distributed machine learning paradigm. fl involves a group of clients with decentralized data who collaborate to learn a common model under the coordination of a centralized server, with the goal of protecting clients' privacy by ensuring that local datasets never leave the clients and that the server only performs model aggregation. however, in realistic scenarios, the server may be able to collect a small amount of data that approximately mimics the population distribution and has stronger computational ability to perform the learning process. to address this, we focus on the hybrid fl framework in this paper. while previous hybrid fl work has shown that the alternative training of clients and server can increase convergence speed, it has focused on the scenario where clients fully participate and ignores the negative effect of partial participation. in this paper, we provide theoretical analysis of hybrid fl under clients' partial participation to validate that partial participation is the key constraint on convergence speed. we then propose a new algorithm called fedclg, which investigates the two-fold role of the server in hybrid fl. firstly, the server needs to process the training steps using its small amount of local datasets. secondly, the server's calculated gradient needs to guide the participated clients' training and the server's aggregation. we validate our theoretical findings through numerical experiments, which show that our proposed method fedclg outperforms state-of-the-art methods.",,2023-04-10,,"['jieming bian', 'lei wang', 'kun yang', 'cong shen', 'jie xu']",https://arxiv.org/pdf/2304.05397.pdf
809,2304.05398,forward-backward gaussian variational inference via jko in the   bures-wasserstein space,math.st cs.lg math.oc stat.th,"variational inference (vi) seeks to approximate a target distribution $\pi$ by an element of a tractable family of distributions. of key interest in statistics and machine learning is gaussian vi, which approximates $\pi$ by minimizing the kullback-leibler (kl) divergence to $\pi$ over the space of gaussians. in this work, we develop the (stochastic) forward-backward gaussian variational inference (fb-gvi) algorithm to solve gaussian vi. our approach exploits the composite structure of the kl divergence, which can be written as the sum of a smooth term (the potential) and a non-smooth term (the entropy) over the bures-wasserstein (bw) space of gaussians endowed with the wasserstein distance. for our proposed algorithm, we obtain state-of-the-art convergence guarantees when $\pi$ is log-smooth and log-concave, as well as the first convergence guarantees to first-order stationary solutions when $\pi$ is only log-smooth.",,2023-04-10,,"['michael diao', 'krishnakumar balasubramanian', 'sinho chewi', 'adil salim']",https://arxiv.org/pdf/2304.05398.pdf
810,2304.05402,boosting cross-task transferability of adversarial patches with visual   relations,cs.cv cs.cr cs.lg cs.mm,"the transferability of adversarial examples is a crucial aspect of evaluating the robustness of deep learning systems, particularly in black-box scenarios. although several methods have been proposed to enhance cross-model transferability, little attention has been paid to the transferability of adversarial examples across different tasks. this issue has become increasingly relevant with the emergence of foundational multi-task ai systems such as visual chatgpt, rendering the utility of adversarial samples generated by a single task relatively limited. furthermore, these systems often entail inferential functions beyond mere recognition-like tasks. to address this gap, we propose a novel visual relation-based cross-task adversarial patch generation method called vrap, which aims to evaluate the robustness of various visual tasks, especially those involving visual reasoning, such as visual question answering and image captioning. vrap employs scene graphs to combine object recognition-based deception with predicate-based relations elimination, thereby disrupting the visual reasoning information shared among inferential tasks. our extensive experiments demonstrate that vrap significantly surpasses previous methods in terms of black-box transferability across diverse visual reasoning tasks.",,2023-04-11,,"['tony ma', 'songze li', 'yisong xiao', 'shunchang liu']",https://arxiv.org/pdf/2304.05402.pdf
811,2304.05403,isolated sign language recognition based on tree structure skeleton   images,cs.cv,"sign language recognition (slr) systems aim to be embedded in video stream platforms to recognize the sign performed in front of a camera. slr research has taken advantage of recent advances in pose estimation models to use skeleton sequences estimated from videos instead of rgb information to predict signs. this approach can make har-related tasks less complex and more robust to diverse backgrounds, lightning conditions, and physical appearances. in this work, we explore the use of a spatio-temporal skeleton representation such as tree structure skeleton image (tssi) as an alternative input to improve the accuracy of skeleton-based models for slr. tssi converts a skeleton sequence into an rgb image where the columns represent the joints of the skeleton in a depth-first tree traversal order, the rows represent the temporal evolution of the joints, and the three channels represent the (x, y, z) coordinates of the joints. we trained a densenet-121 using this type of input and compared it with other skeleton-based deep learning methods using a large-scale american sign language (asl) dataset, wlasl. our model (sl-tssi-densenet) overcomes the state-of-the-art of other skeleton-based models. moreover, when including data augmentation our proposal achieves better results than both skeleton-based and rgb-based models. we evaluated the effectiveness of our model on the ankara university turkish sign language (tsl) dataset, autsl, and a mexican sign language (lsm) dataset. on the autsl dataset, the model achieves similar results to the state-of-the-art of other skeleton-based models. on the lsm dataset, the model achieves higher results than the baseline. code has been made available at: https://github.com/davidlainesv/sl-tssi-densenet.",,2023-04-09,,"['david laines', 'gissella bejarano', 'miguel gonzalez-mendoza', 'gilberto ochoa-ruiz']",https://arxiv.org/pdf/2304.05403.pdf
812,2304.05405,efficient automation of neural network design: a survey on   differentiable neural architecture search,cs.lg cs.ai cs.cv,"in the past few years, differentiable neural architecture search (dnas) rapidly imposed itself as the trending approach to automate the discovery of deep neural network architectures. this rise is mainly due to the popularity of darts, one of the first major dnas methods. in contrast with previous works based on reinforcement learning or evolutionary algorithms, dnas is faster by several orders of magnitude and uses fewer computational resources. in this comprehensive survey, we focus specifically on dnas and review recent approaches in this field. furthermore, we propose a novel challenge-based taxonomy to classify dnas methods. we also discuss the contributions brought to dnas in the past few years and its impact on the global nas field. finally, we conclude by giving some insights into future research directions for the dnas field.",,2023-04-11,,"['alexandre heuillet', 'ahmad nasser', 'hichem arioui', 'hedi tabia']",https://arxiv.org/pdf/2304.05405.pdf
813,2304.05417,the monet dataset: multimodal drone thermal dataset recorded in rural   scenarios,cs.cv,"we present monet, a new multimodal dataset captured using a thermal camera mounted on a drone that flew over rural areas, and recorded human and vehicle activities. we captured monet to study the problem of object localisation and behaviour understanding of targets undergoing large-scale variations and being recorded from different and moving viewpoints. target activities occur in two different land sites, each with unique scene structures and cluttered backgrounds. monet consists of approximately 53k images featuring 162k manually annotated bounding boxes. each image is timestamp-aligned with drone metadata that includes information about attitudes, speed, altitude, and gps coordinates. monet is different from previous thermal drone datasets because it features multimodal data, including rural scenes captured with thermal cameras containing both person and vehicle targets, along with trajectory information and metadata. we assessed the difficulty of the dataset in terms of transfer learning between the two sites and evaluated nine object detection algorithms to identify the open challenges associated with this type of data. project page: https://github.com/fabiopoiesi/monet_dataset.",,2023-04-11,,"['luigi riz', 'andrea caraffa', 'matteo bortolon', 'mohamed lamine mekhalfi', 'davide boscani', 'andré moura', 'josé antunes', 'andré dias', 'hugo silva', 'andreas leonidou', 'christos constantinides', 'christos keleshis', 'dante abate', 'fabio poiesi']",https://arxiv.org/pdf/2304.05417.pdf
814,2304.05430,transfer learning across heterogeneous features for efficient tensor   program generation,cs.pl cs.lg,"tuning tensor program generation involves searching for various possible program transformation combinations for a given program on target hardware to optimize the tensor program execution. it is already a complex process because of the massive search space and exponential combinations of transformations make auto-tuning tensor program generation more challenging, especially when we have a heterogeneous target. in this research, we attempt to address these problems by learning the joint neural network and hardware features and transferring them to the new target hardware. we extensively study the existing state-of-the-art dataset, tenset, perform comparative analysis on the test split strategies and propose methodologies to prune the dataset. we adopt an attention-inspired approach for tuning the tensor programs enabling them to embed neural network and hardware-specific features. our approach could prune the dataset up to 45\% of the baseline without compromising the pairwise comparison accuracy (pca). further, the proposed methodology can achieve on-par or improved mean inference time with 25%-40% of the baseline tuning time across different networks and target hardware.",,2023-04-11,,"['gaurav verma', 'siddhisanket raskar', 'zhen xie', 'abid m malik', 'murali emani', 'barbara chapman']",https://arxiv.org/pdf/2304.05430.pdf
815,2304.05444,collaborative machine learning model building with families using co-ml,cs.hc cs.lg,"existing novice-friendly machine learning (ml) modeling tools center around a solo user experience, where a single user collects only their own data to build a model. however, solo modeling experiences limit valuable opportunities for encountering alternative ideas and approaches that can arise when learners work together; consequently, it often precludes encountering critical issues in ml around data representation and diversity that can surface when different perspectives are manifested in a group-constructed data set. to address this issue, we created co-ml -- a tablet-based app for learners to collaboratively build ml image classifiers through an end-to-end, iterative model-building process. in this paper, we illustrate the feasibility and potential richness of collaborative modeling by presenting an in-depth case study of a family (two children 11 and 14-years-old working with their parents) using co-ml in a facilitated introductory ml activity at home. we share the co-ml system design and contribute a discussion of how using co-ml in a collaborative activity enabled beginners to collectively engage with dataset design considerations underrepresented in prior work such as data diversity, class imbalance, and data quality. we discuss how a distributed collaborative process, in which individuals can take on different model-building responsibilities, provides a rich context for children and adults to learn ml dataset design.",,2023-04-11,,"['tiffany tseng', 'jennifer king chen', 'mona abdelrahman', 'mary beth kery', 'fred hohman', 'adriana hilliard', 'r. benjamin shapiro']",https://arxiv.org/pdf/2304.05444.pdf
816,2304.05459,probabilistic reasoning at scale: trigger graphs to the rescue,cs.db,"the role of uncertainty in data management has become more prominent than ever before, especially because of the growing importance of machine learning-driven applications that produce large uncertain databases. a well-known approach to querying such databases is to blend rule-based reasoning with uncertainty. however, techniques proposed so far struggle with large databases. in this paper, we address this problem by presenting a new technique for probabilistic reasoning that exploits trigger graphs (tgs) -- a notion recently introduced for the non-probabilistic setting. the intuition is that tgs can effectively store a probabilistic model by avoiding an explicit materialization of the lineage and by grouping together similar derivations of the same fact. firstly, we show how tgs can be adapted to support the possible world semantics. then, we describe techniques for efficiently computing a probabilistic model, and formally establish the correctness of our approach. we also present an extensive empirical evaluation using a prototype called ltgs. our comparison against other leading engines shows that ltgs is not only faster, even against approximate reasoning techniques, but can also reason over probabilistic databases that existing engines cannot scale to.",10.1145/3588719,2023-04-11,,"['efthymia tsamoura', 'jaehun lee', 'jacopo urbani']",https://arxiv.org/pdf/2304.05459.pdf
817,2304.05462,evaluation of short range depth sonifications for visual-to-auditory   sensory substitution,cs.hc,"visual to auditory sensory substitution devices convert visual information into sound and can provide valuable assistance for blind people. recent iterations of these devices rely on depth sensors. rules for converting depth into sound (i.e. the sonifications) are often designed arbitrarily, with no strong evidence for choosing one over another. the purpose of this work is to compare and understand the effectiveness of five depth sonifications in order to assist the design process of future visual to auditory systems for blind people which rely on depth sensors. the frequency, amplitude and reverberation of the sound as well as the repetition rate of short high-pitched sounds and the signal-to-noise ratio of a mixture between pure sound and noise are studied. we conducted positioning experiments with twenty-eight sighted blindfolded participants. stage 1 incorporates learning phases followed by depth estimation tasks. stage 2 adds the additional challenge of azimuth estimation to the first stage's protocol. stage 3 tests learning retention by incorporating a 10-minute break before re-testing depth estimation. the best depth estimates in stage 1 were obtained with the sound frequency and the repetition rate of beeps. in stage 2, the beep repetition rate yielded the best depth estimation and no significant difference was observed for the azimuth estimation. results of stage 3 showed that the beep repetition rate was the easiest sonification to memorize. based on statistical analysis of the results, we discuss the effectiveness of each sonification and compare with other studies that encode depth into sounds. finally we provide recommendations for the design of depth encoding.",,2023-04-11,,"['louis commère', 'jean rouat']",https://arxiv.org/pdf/2304.05462.pdf
818,2304.05464,uncrtaints: uncertainty quantification for cloud removal in optical   satellite time series,cs.cv eess.iv,"clouds and haze often occlude optical satellite images, hindering continuous, dense monitoring of the earth's surface. although modern deep learning methods can implicitly learn to ignore such occlusions, explicit cloud removal as pre-processing enables manual interpretation and allows training models when only few annotations are available. cloud removal is challenging due to the wide range of occlusion scenarios -- from scenes partially visible through haze, to completely opaque cloud coverage. furthermore, integrating reconstructed images in downstream applications would greatly benefit from trustworthy quality assessment. in this paper, we introduce uncrtaints, a method for multi-temporal cloud removal combining a novel attention-based architecture, and a formulation for multivariate uncertainty prediction. these two components combined set a new state-of-the-art performance in terms of image reconstruction on two public cloud removal datasets. additionally, we show how the well-calibrated predicted uncertainties enable a precise control of the reconstruction quality.",,2023-04-11,,"['patrick ebel', 'vivien sainte fare garnot', 'michael schmitt', 'jan dirk wegner', 'xiao xiang zhu']",https://arxiv.org/pdf/2304.05464.pdf
819,2304.05475,failure probability estimation and detection of failure surfaces via   adaptive sequential decomposition of the design domain,cs.ce math.pr,"we propose an algorithm for an optimal adaptive selection of points from the design domain of input random variables that are needed for an accurate estimation of failure probability and the determination of the boundary between safe and failure domains. the method is particularly useful when each evaluation of the performance function g(x) is very expensive and the function can be characterized as either highly nonlinear, noisy, or even discrete-state (e.g., binary). in such cases, only a limited number of calls is feasible, and gradients of g(x) cannot be used. the input design domain is progressively segmented by expanding and adaptively refining mesh-like lock-free geometrical structure. the proposed triangulation-based approach effectively combines the features of simulation and approximation methods. the algorithm performs two independent tasks: (i) the estimation of probabilities through an ingenious combination of deterministic cubature rules and the application of the divergence theorem and (ii) the sequential extension of the experimental design with new points. the sequential selection of points from the design domain for future evaluation of g(x) is carried out through a new learning function, which maximizes instantaneous information gain in terms of the probability classification that corresponds to the local region. the extension may be halted at any time, e.g., when sufficiently accurate estimations are obtained. due to the use of the exact geometric representation in the input domain, the algorithm is most effective for problems of a low dimension, not exceeding eight. the method can handle random vectors with correlated non-gaussian marginals. the estimation accuracy can be improved by employing a smooth surrogate model. finally, we define new factors of global sensitivity to failure based on the entire failure surface weighted by the density of the input random vector.",,2023-04-11,,"['aleksei gerasimov', 'miroslav vořechovský']",https://arxiv.org/pdf/2304.05475.pdf
820,2304.05482,computational pathology: a survey review and the way forward,eess.iv cs.cv,"computational pathology (copath) is an interdisciplinary science that augments developments of computational approaches to analyze and model medical histopathology images. the main objective for copath is to develop infrastructure and workflows of digital diagnostics as an assistive cad system for clinical pathology facilitating transformational changes in the diagnosis and treatment of cancer diseases. with evergrowing developments in deep learning and computer vision algorithms, and the ease of the data flow from digital pathology, currently copath is witnessing a paradigm shift. despite the sheer volume of engineering and scientific works being introduced for cancer image analysis, there is still a considerable gap of adopting and integrating these algorithms in clinical practice. this raises a significant question regarding the direction and trends that are undertaken in copath. in this article we provide a comprehensive review of more than 700 papers to address the challenges faced in problem design all-the-way to the application and implementation viewpoints. we have catalogued each paper into a model-card by examining the key works and challenges faced to layout the current landscape in copath. we hope this helps the community to locate relevant works and facilitate understanding of the field's future directions. in a nutshell, we oversee the copath developments in cycle of stages which are required to be cohesively linked together to address the challenges associated with such multidisciplinary science. we overview this cycle from different perspectives of data-centric, model-centric, and application-centric problems. we finally sketch remaining challenges and provide directions for future technical developments and clinical integration of copath.",,2023-04-11,,"['mahdi s. hosseini', 'babak ehteshami bejnordi', 'vincent quoc-huy trinh', 'danial hasan', 'xingwen li', 'taehyo kim', 'haochen zhang', 'theodore wu', 'kajanan chinniah', 'sina maghsoudlou', 'ryan zhang', 'stephen yang', 'jiadai zhu', 'lyndon chan', 'samir khaki', 'andrei buin', 'fatemeh chaji', 'ala salehi', 'alejandra zambrano luna', 'bich ngoc nguyen', 'dimitris samaras', 'konstantinos n. plataniotis']",https://arxiv.org/pdf/2304.05482.pdf
821,2304.05489,user adaptive language learning chatbots with a curriculum,cs.cl,"along with the development of systems for natural language understanding and generation, dialog systems have been widely adopted for language learning and practicing. many current educational dialog systems perform chitchat, where the generated content and vocabulary are not constrained. however, for learners in a school setting, practice through dialog is more effective if it aligns with students' curriculum and focuses on textbook vocabulary. therefore, we adapt lexically constrained decoding to a dialog system, which urges the dialog system to include curriculum-aligned words and phrases in its generated utterances. we adopt a generative dialog system, blenderbot3, as our backbone model and evaluate our curriculum-based dialog system with middle school students learning english as their second language. the constrained words and phrases are derived from their textbooks, suggested by their english teachers. the evaluation result demonstrates that the dialog system with curriculum infusion improves students' understanding of target words and increases their interest in practicing english.",,2023-04-11,,"['kun qian', 'ryan shea', 'yu li', 'luke kutszik fryer', 'zhou yu']",https://arxiv.org/pdf/2304.05489.pdf
822,2304.05493,kgs: causal discovery using knowledge-guided greedy equivalence search,cs.ai,"learning causal relationships solely from observational data provides insufficient information about the underlying causal mechanism and the search space of possible causal graphs. as a result, often the search space can grow exponentially for approaches such as greedy equivalence search (ges) that uses a score-based approach to search the space of equivalence classes of graphs. prior causal information such as the presence or absence of a causal edge can be leveraged to guide the discovery process towards a more restricted and accurate search space. in this study, we present kgs, a knowledge-guided greedy score-based causal discovery approach that uses observational data and structural priors (causal edges) as constraints to learn the causal graph. kgs is a novel application of knowledge constraints that can leverage any of the following prior edge information between any two variables: the presence of a directed edge, the absence of an edge, and the presence of an undirected edge. we extensively evaluate kgs across multiple settings in both synthetic and benchmark real-world datasets. our experimental results demonstrate that structural priors of any type and amount are helpful and guide the search process towards an improved performance and early convergence.",,2023-04-11,,"['uzma hasan', 'md osman gani']",https://arxiv.org/pdf/2304.05493.pdf
823,2304.05495,communication efficient dnn partitioning-based federated learning,cs.dc,"efficiently running federated learning (fl) on resource-constrained devices is challenging since they are required to train computationally intensive deep neural networks (dnn) independently. dnn partitioning-based fl (dpfl) has been proposed as one mechanism to accelerate training where the layers of a dnn (or computation) are offloaded from the device to an edge server. however, this creates significant communication overheads since the activation and gradient need to be transferred between the device and the edge server during training. current techniques reduce the communication introduced by dnn partitioning using local loss-based methods. we demonstrate that these methods adversely impact accuracy and ignore the communication costs incurred when transmitting the activation from the device to the server. this paper proposes actionfed - a communication efficient framework for dpfl to accelerate training on resource-constrained devices. actionfed eliminates the transmission of the gradient by developing pre-trained initialization of the dnn model on the device for the first time. this reduces the accuracy degradation seen in local loss-based methods. in addition, actionfed proposes a novel replay buffer mechanism and implements a quantization-based compression technique to reduce the transmission of the activation. it is experimentally demonstrated that actionfed can reduce the communication cost by up to 15.77x and accelerates training by up to 3.87x when compared to vanilla dpfl.",,2023-04-11,,"['di wu', 'rehmat ullah', 'philip rodgers', 'peter kilpatrick', 'ivor spence', 'blesson varghese']",https://arxiv.org/pdf/2304.05495.pdf
824,2304.05498,graphganfed: a federated generative framework for graph-structured   molecules towards efficient drug discovery,cs.lg cs.ai,"recent advances in deep learning have accelerated its use in various applications, such as cellular image analysis and molecular discovery. in molecular discovery, a generative adversarial network (gan), which comprises a discriminator to distinguish generated molecules from existing molecules and a generator to generate new molecules, is one of the premier technologies due to its ability to learn from a large molecular data set efficiently and generate novel molecules that preserve similar properties. however, different pharmaceutical companies may be unwilling or unable to share their local data sets due to the geo-distributed and sensitive nature of molecular data sets, making it impossible to train gans in a centralized manner. in this paper, we propose a graph convolutional network in generative adversarial networks via federated learning (graphganfed) framework, which integrates graph convolutional neural network (gcn), gan, and federated learning (fl) as a whole system to generate novel molecules without sharing local data sets. in graphganfed, the discriminator is implemented as a gcn to better capture features from molecules represented as molecular graphs, and fl is used to train both the discriminator and generator in a distributive manner to preserve data privacy. extensive simulations are conducted based on the three bench-mark data sets to demonstrate the feasibility and effectiveness of graphganfed. the molecules generated by graphganfed can achieve high novelty (=100) and diversity (> 0.9). the simulation results also indicate that 1) a lower complexity discriminator model can better avoid mode collapse for a smaller data set, 2) there is a tradeoff among different evaluation metrics, and 3) having the right dropout ratio of the generator and discriminator can avoid mode collapse.",,2023-04-11,,"['daniel manu', 'jingjing yao', 'wuji liu', 'xiang sun']",https://arxiv.org/pdf/2304.05498.pdf
825,2304.05501,l3mvn: leveraging large language models for visual target navigation,cs.ro,"visual target navigation in unknown environments is a crucial problem in robotics. despite extensive investigation of classical and learning-based approaches in the past, robots lack common-sense knowledge about household objects and layouts. prior state-of-the-art approaches to this task rely on learning the priors during the training and typically require significant expensive resources and time for learning. to address this, we propose a new framework for visual target navigation that leverages large language models (llm) to impart common sense for object searching. specifically, we introduce two paradigms: (i) zero-shot and (ii) feed-forward approaches that use language to find the relevant frontier from the semantic map as a long-term goal and explore the environment efficiently. our analysis demonstrates the notable zero-shot generalization and transfer capabilities from the use of language. experiments on gibson and habitat-matterport 3d (hm3d) demonstrate that the proposed framework significantly outperforms existing map-based methods in terms of success rate and generalization. ablation analysis also indicates that the common-sense knowledge from the language model leads to more efficient semantic exploration. finally, we provide a real robot experiment to verify the applicability of our framework in real-world scenarios. the supplementary video and code can be accessed via the following link: https://sites.google.com/view/l3mvn.",,2023-04-11,,"['bangguo yu', 'hamidreza kasaei', 'ming cao']",https://arxiv.org/pdf/2304.05501.pdf
826,2304.05502,machine learning for structure-property relationships: scalability and   limitations,cond-mat.stat-mech cond-mat.mtrl-sci cs.lg,"we present a scalable machine learning (ml) framework for predicting intensive properties and particularly classifying phases of many-body systems. scalability and transferability are central to the unprecedented computational efficiency of ml methods. in general, linear-scaling computation can be achieved through the divide and conquer approach, and the locality of physical properties is key to partitioning the system into sub-domains that can be solved separately. based on the locality assumption, ml model is developed for the prediction of intensive properties of a finite-size block. predictions of large-scale systems can then be obtained by averaging results of the ml model from randomly sampled blocks of the system. we show that the applicability of this approach depends on whether the block-size of the ml model is greater than the characteristic length scale of the system. in particular, in the case of phase identification across a critical point, the accuracy of the ml prediction is limited by the diverging correlation length. the two-dimensional ising model is used to demonstrate the proposed framework. we obtain an intriguing scaling relation between the prediction accuracy and the ratio of ml block size over the spin-spin correlation length. implications for practical applications are also discussed.",,2023-04-11,,"['zhongzheng tian', 'sheng zhang', 'gia-wei chern']",https://arxiv.org/pdf/2304.05502.pdf
827,2304.05503,disthd: a learner-aware dynamic encoding method for hyperdimensional   classification,cs.lg cs.ai,"brain-inspired hyperdimensional computing (hdc) has been recently considered a promising learning approach for resource-constrained devices. however, existing approaches use static encoders that are never updated during the learning process. consequently, it requires a very high dimensionality to achieve adequate accuracy, severely lowering the encoding and training efficiency. in this paper, we propose disthd, a novel dynamic encoding technique for hdc adaptive learning that effectively identifies and regenerates dimensions that mislead the classification and compromise the learning quality. our proposed algorithm disthd successfully accelerates the learning process and achieves the desired accuracy with considerably lower dimensionality.",,2023-04-11,,"['junyao wang', 'sitao huang', 'mohsen imani']",https://arxiv.org/pdf/2304.05503.pdf
828,2304.05506,frontier semantic exploration for visual target navigation,cs.ro,"this work focuses on the problem of visual target navigation, which is very important for autonomous robots as it is closely related to high-level tasks. to find a special object in unknown environments, classical and learning-based approaches are fundamental components of navigation that have been investigated thoroughly in the past. however, due to the difficulty in the representation of complicated scenes and the learning of the navigation policy, previous methods are still not adequate, especially for large unknown scenes. hence, we propose a novel framework for visual target navigation using the frontier semantic policy. in this proposed framework, the semantic map and the frontier map are built from the current observation of the environment. using the features of the maps and object category, deep reinforcement learning enables to learn a frontier semantic policy which can be used to select a frontier cell as a long-term goal to explore the environment efficiently. experiments on gibson and habitat-matterport 3d (hm3d) demonstrate that the proposed framework significantly outperforms existing map-based methods in terms of success rate and efficiency. ablation analysis also indicates that the proposed approach learns a more efficient exploration policy based on the frontiers. a demonstration is provided to verify the applicability of applying our model to real-world transfer. the supplementary video and code can be accessed via the following link: https://sites.google.com/view/fsevn.",,2023-04-11,,"['bangguo yu', 'hamidreza kasaei', 'ming cao']",https://arxiv.org/pdf/2304.05506.pdf
